"Short flow and post finishing method for high-quality knitting fabric, involves controlling roller pressure by control system based on setting value during wringing, where value and water content are provided with corresponding relation",2008-07-11
"Pull rod rotating hand adjusted yarn cleaner, has circular arcs with four-step level radius provided on outer circumference of ring body, where central inclined angle of each circular arc is in specific degrees",2009-04-21
"Velveteen horizontal cold transferring decorating machine, has right roller that is connected with frame, bearing seats and bearings at two ends, and middle and right rollers that are connected with sliding base fixed on frame",2009-04-30
"Steam drying machine for continuous pigment dyeing pad dyeing machine, has transducer with power output end electrically connected to power end of transmission motor, and programmable controller connected to conversation device",2009-03-04
"Cloth charging pre-processing device for continuous pigment dyeing pad dyer, has manual tension regulating device, brushing dust collection device and hauling squeezer provided in sequence according to sequencing of fabric process",2009-03-04
"Knitted double-face cloth, has four ways of structure units provided for loop rank of minimum pattern circulation, where four ways of structure units are un-weaving structure units and second and third ways are loop forming structure units",2009-03-23
"Moving slide fastener closing device for use in slide fastener up-stop machine, has sensor sending signal to closing mechanism to open and close stop block for passing pull head and up-stop component when head is pulled to up-stop component",2008-07-28
"Spindle can fixing frame i.e. sheet body, for two-for-one twister, has magnetic steel body connected with outer surface of ring-shaped body, where bottom of magnetic steel body is connected with fixing frame",2009-04-10
"Full automatic switching winding head chuck cooling fan control device, has starting capacitor connected between ends of chuck cooking fan motor, and temperature control switch connected between one of ends of motor and electric supply",2009-04-30
"Dual-side rapier warp-transferring device for flexible rapier loom, has round table shaped pulling rod fixed in corresponding concave holes, and worm wheel and gear connected into one entity through pulling rod",2009-04-24
"Network shielded fashion fabric, has weft formed by helically and regularly covering pure cotton short fiber by stainless colored yarn, where twist part of weft is interwoven with warp to form meshwork structure",2009-02-23
"Yarn tension sensor for yarn twisting machine, has two yarn guiders provided at outer side of shell and provided at two sides of sensor yarn guider, and sensing circuit board electrically connected with tension sensing mechanism",2009-04-30
"Negative ion flocking textile production method, involves bleaching and dyeing base cloth to provide textile with certain absorbing capacity, and processing liquid with inorganic granules on surface of textile",2008-08-19
"Mesh-belt drier for drying e.g. yarn, has control box arranged on outer side of drying chamber, and heating probe provided below conveying mesh belt, where end of heating probe is in circuit connection with temperature controller",2009-06-10
"Cooling water and condensed water recovering device for use in printing and dyeing workshop, has temperature sensor placed in workshop water header pipe, where control end of temperature sensor is connected to electric cabinet",2009-06-04
"Composite fiber filament used for woven fabrics, has filament bunch consisting of multiple irregularly laid mono-filaments containing bamboo and carbon fibers set with multiple holes",2009-04-22
"Oscillation rinsing roller, has cylindrical roller body whose two ends are provided with roller shaft, where periphery part of roller body is axially fixed with convex strips",2009-04-13
